,id,title,genres,keywords,overview,director,cast,release_date,production_companies,runtime,popularity,budget,revenue,vote_average,vote_count,poster_path
752,4105,Black Rain,"['Action', 'Thriller', 'Crime']","['japan', 'yakuza', 'japanese mafia']","Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. In Japan, however, he manages to escape. As they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game the Japanese way.",['Ridley Scott'],"['Michael Douglas', 'Andy García', 'Kate Capshaw', 'Shigeru Kôyama', 'John Spencer', 'Ken Takakura', 'Yûsaku Matsuda', 'Jun Kunimura', 'Luis Guzmán', 'John Costelloe', 'Stephen Root', 'Richard Riehle', 'Bruce Katzman', 'Tim Kelleher', 'Guts Ishimatsu', 'Yûya Uchida', 'Tomisaburō Wakayama', 'Miyuki Ono', 'Edmund Ikeda', 'Tomo Nagasue', 'Clem Caserta', 'George Kyle', 'Vondie Curtis-Hall', 'Joe Perce', 'Louis Cantarini', 'Doug Yasuda', 'Toshio Sato', 'Roy K. Ogata', 'Shirô Oishi', 'Professor Toru Tanaka', 'Rikiya Yasuoka', 'Jôji Shimaki', 'Gorô Sasa', 'Taro Ibuki', 'Daisuke Awaji']",1989-09-22,"['Paramount Pictures', 'Pegasus Film Partners', 'Jaffe-Lansing']",125.0,6.973408,30000000,45892212.0,6.2,250.0,/dmMIMuByEbzE0x73gjc9YcDjjlx.jpg
753,2210,Earth Girls Are Easy,"['Music', 'Comedy', 'Drama', 'Romance', 'Science Fiction']","['dancing', 'sex', 'dream', 'musical', 'police', 'bikini', 'swimming pool', 'beauty salon', 'romantic comedy', 'spaceship', 'romance', 'alien', 'furry', 'hospital', 'makeover', 'nosy neighbor', 'discotheque', 'valley girl']","In this musical comedy, Valerie is dealing with her philandering fiancé, Ted, when she finds that a trio of aliens have crashed their spaceship into her swimming pool. Once the furry beings are shaved at her girlfriend's salon, the women discover three handsome men underneath. After absorbing the native culture via television, the spacemen are ready to hit the dating scene in 1980s Los Angeles.",['Julien Temple'],"['Geena Davis', 'Jeff Goldblum', 'Damon Wayans', 'Julie Brown', 'Michael McKean', 'Charles Rocket', 'Larry Linville', 'Rick Overton', 'Diane Stilwell', 'Juney Ellis', 'Felix Montano', 'Rick Hurst', 'Leslie Morris', 'Lisa Fuller', 'Stacey Travis', 'Angelyne', 'Jake Jundef', 'Susan Krebs', 'Larri Thomas', ""Wayne 'Crescendo' Ward"", 'Jim Carrey']",1988-09-08,"['De Laurentiis Entertainment Group (DEG)', 'Kestrel Films', 'Earth Girls']",100.0,11.509677,10000000,3916303.0,5.5,110.0,/vjBfREN3yWoUINU0fHrdXjNxcCU.jpg
754,8867,The Punisher,"['Action', 'Thriller']","['loss of family', 'vigilante', 'marvel comic', 'based on comic', 'revenge', 'mafia', 'police officer', 'good and bad']","The avenging angel of Marvel Comics fame comes brilliantly to life in this searing action-adventure thriller! Dolph Lundgren stars as Frank Castle, a veteran cop who loses his entire family to a mafia car bomb. Only his ex-partner believes Castle survived the blast to become THE PUNISHER ... a shadowy, invincible fighter against evil who lives for total revenge on his mob enemies.",['Mark Goldblatt'],"['Dolph Lundgren', 'Louis Gossett, Jr.', 'Jeroen Krabbé', 'Kim Miyori', 'Bryan Marshall', 'Nancy Everhard', 'Barry Otto', 'Brian Rooney', 'Zoshka Mizak', 'Kenji Yamaki', 'Hirofumi Kanayama', 'Larry McCormick', 'Todd Boyce', 'Lani John Tupu', 'John Negroponte', 'Christian Manon', 'Brooke Anderson', 'John Samaha', 'Donal Gibson', 'Ken Wayne', 'Roslyn Gentle', 'Aku Kadogo', 'Char Fontane', 'Richard Carter']",1989-10-05,['New World Pictures'],89.0,12.597613,9000000,0.0,5.5,109.0,/9OjFAb9r21TNJIbbMVAZtbj3I60.jpg
755,331,Jurassic Park III,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'spinosaurus', 'airplane', 'rescue', 'mission', 'dinosaur', 'jurassic park']","In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",['Joe Johnston'],"['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Trevor Morgan', 'Alessandro Nivola', 'Michael Jeter', 'John Diehl', 'Bruce A. Young', 'Laura Dern', 'Taylor Nichols', 'Mark Harelik', 'Julio Oscar Mechoso', 'Blake Michael Bryan', 'Sarah Danielle Madison', 'Linda Park']",2001-07-18,"['Universal Studios', 'Amblin Entertainment']",92.0,0.648867,93000000,368780809.0,5.7,2109.0,/26L7XODsNlxX3VwkfuUnYOslbRF.jpg
756,1548,Ghost World,"['Comedy', 'Drama']","['high school friends', 'art class', 'record collector', 'plaster', 'personal ad', 'blues music', 'nunchaku', 'prank telephone call', 'aftercreditsstinger']","A quirky girl tries to figure out what to do now that she had graduated from high school, and forms a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend.",['Terry Zwigoff'],"['Thora Birch', 'Scarlett Johansson', 'Steve Buscemi', 'Brad Renfro', 'Bob Balaban', 'Teri Garr', 'Stacey Travis', 'David Cross', 'Pat Healy', 'Dave Sheridan', 'Tom McGowan', 'Charles C. Stevenson Jr.', 'Debra Azar', 'Brian George', 'Illeana Douglas', 'Venus DeMilo', 'Joy Bisco', 'Rini Bell', 'T. J. Thyne', 'Ezra Buzzington', 'Lindsey Girardot', 'Ashley Peldon', 'Matt Doherty']",2001-07-20,"['United Artists', 'Jersey Films', 'Granada Film Productions', 'Capitol Films', 'Mr. Mudd Production']",111.0,5.460971,7000000,0.0,7.1,433.0,/2qdw5cGpXcG56j5pWU4e6UYKk0v.jpg
757,869,Planet of the Apes,"['Thriller', 'Science Fiction', 'Action', 'Adventure']","['gorilla', 'space marine', 'space suit', 'revolution', 'chimp', 'slavery', 'space travel', 'time travel', 'dystopia', 'alien planet', 'ape', 'human subjugation']","After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",['Tim Burton'],"['Mark Wahlberg', 'Tim Roth', 'Helena Bonham Carter', 'Michael Clarke Duncan', 'Kris Kristofferson', 'Estella Warren', 'Paul Giamatti', 'Cary-Hiroyuki Tagawa', 'Glenn Shadix', 'Charlton Heston', 'Chad Bannon', 'Linda Harrison', 'Melody Perkins', 'Lisa Marie', 'Lucas Elliot Eberl', 'Evan Parke', 'Chris Ellis', 'Deep Roy', 'Kevin Grevioux', 'Rick Baker', 'Martin Klebba', 'David Warner', 'Erick Avari']",2001-07-25,"['Twentieth Century Fox Film Corporation', 'Tim Burton Productions', 'Zanuck Company, The']",119.0,17.319836,100000000,362211740.0,5.6,1270.0,/uHp6PTo7SCrqdH5wCSrCCf8EQFX.jpg
758,2171,Wet Hot American Summer,['Comedy'],"['adolescence', 'summer camp', 'independent film']","The setting is Camp Firewood, the year 1981. It's the last day before everyone goes back to the real world, but there's still a summer's worth of unfinished business to resolve. At the center of the action is camp director Beth, who struggles to keep order while she falls in love with the local astrophysics professor. He is busy trying to save the camp from a deadly piece of NASA's Skylab which is hurtling toward earth. All that, plus: a dangerous waterfall rescue, love triangles, misfits, cool kids, and talking vegetable cans. The questions will all be resolved, of course, at the big talent show at the end of the day.",['David Wain'],"['Janeane Garofalo', 'David Hyde Pierce', 'Michael Showalter', 'Marguerite Moreau', 'Paul Rudd', 'Zak Orth', 'Christopher Meloni', 'A.D. Miles', 'Molly Shannon', 'Gideon Jacobs', 'Ken Marino', 'Joe Lo Truglio', 'Michael Ian Black', 'Liam Norton', 'Amy Poehler', 'Bradley Cooper', 'Marisa Ryan', 'Elizabeth Banks', 'Gabriel Millman', 'Kevin Sussman', 'Kevin Thomas Conroy', 'Christopher Cusumano', 'Cassidy Ladden', 'Madeline Blue', 'Nina Hellman', 'Peter Salett', 'Judah Friedlander', 'Jacob Shoesmith Fox', 'Whitney Vance', 'Benjamin Coppola', 'H. Jon Benjamin', 'Jake Fogelnest', 'Ian Helfer', 'Jordan MacLean', 'Avi Setton']",2001-07-27,['Eureka Pictures'],97.0,6.386082,5000000,295206.0,6.4,271.0,/2fu0uOi3h0lcXbjDfea9hzedKTq.jpg
759,6951,Turner & Hooch,"['Action', 'Comedy', 'Thriller', 'Crime', 'Family']","['eating non food', 'pet food']","Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some ""real"" cases, not just misdemeanors. Then Amos Reed is murdered, and Scott Turner sets himself on the case. The closest thing to a witness in the case is Amos Reed's dog, Hooch, which Scott Turner has to take care of if it's going to avoid being ""put to sleep"".",['Roger Spottiswoode'],"['Tom Hanks', 'Mare Winningham', 'Craig T. Nelson', 'Scott Paulin', 'John McIntire', 'David Knell', 'Reginald VelJohnson', 'Mary McCusker', 'Linda Eve Miller', 'Andrew Walker', 'Jules Sylvester', 'Ernie Lively', 'J.C. Quinn', 'Ebbe Roe Smith', 'Kevin Scannell', 'Joel Bailey', 'Clyde Kusatsu', 'Elaine Renee Bush', 'Elden Henson']",1989-07-28,"['Silver Screen Partners III', 'Touchstone Pictures']",100.0,12.372038,0,71079915.0,5.9,335.0,/oSvaWdWISYCIySdg2TUOHTTapkS.jpg
760,2616,Uncle Buck,"['Comedy', 'Drama', 'Family']","['babysitter', 'backfire', 'attitude', 'tire', 'streetwise', 'drag net', 'crazy uncle', 'aftercreditsstinger', 'child care']","As an idle, good-natured bachelor, Uncle Buck is the last person you would think of to watch the kids. However, during a family crisis, he is suddenly left in charge of his nephew and nieces. Unaccustomed to suburban life, fun-loving Uncle Buck soon charms his younger relatives Miles and Maizy with his hefty cooking and his new way of doing the laundry. His carefree style does not impress everyone though - especially his rebellious teenage niece, Tia, and his impatient girlfriend, Chanice. With a little bit of luck and a lot of love, Uncle Buck manages to surprise everyone in this heartwarming family comedy.",['John Hughes'],"['John Candy', 'Jean Louisa Kelly', 'Macaulay Culkin', 'Gaby Hoffmann', 'Amy Madigan', 'Elaine Bromka', 'Garrett M. Brown', 'Laurie Metcalf', 'Jay Underwood', 'Brian Tarantina', 'Mike Starr', 'Suzanne Shepherd', 'Dennis Cockrum', 'Anna Chlumsky', 'Ron Payne', 'Jane Vickerilla', 'William Windom', 'Patricia Arquette', 'Devon Odessa', 'Jack Blessing', 'Ryan Goldstein']",1989-08-16,"['Universal Pictures', 'Hughes Entertainment']",100.0,8.13754,15000000,79258538.0,6.6,338.0,/pfRn0CzYq5n49EDl8BV8Jjry6ZM.jpg
761,7091,Vampire's Kiss,"['Comedy', 'Horror']","['therapist', 'vampire', 'hallucination', 'bite', 'insanity', 'delusion', 'murder', 'dark comedy', 'night club', 'psychosis', 'drinking blood', 'method acting']","A publishing executive is visited and bitten by a vampire and starts exhibiting erratic behavior. He pushes his secretary to extremes as he tries to come to terms with his affliction. The vampire continues to visit and drink his blood, and as his madness deepens, it begins to look as if some of the events he's experiencing may be hallucinations.",['Robert Bierman'],"['Nicolas Cage', 'María Conchita Alonso', 'Jennifer Beals', 'Elizabeth Ashley', 'Kasi Lemmons', 'Robert Lujan', 'Boris Leskin', 'John Michael Higgins', 'Amy Stiller', 'Jessica Lundy', 'Marc Coppola', 'David Hyde Pierce', 'David Holbrook', 'Debbie Rochon', 'Jill Gatsby', 'Johnny Walker']",1988-09-17,"['Hemdale Film Corporation', 'Magellan Pictures']",103.0,3.265426,2000000,725131.0,6.0,75.0,/pThT3QMiBC7ge8xePxXr8uruoJK.jpg
762,249,The War of the Roses,"['Comedy', 'Drama', 'Thriller']","['gymnastics', 'candelabrum', 'cat', 'lawyer', 'dog']","The Roses, Barbara and Oliver, live happily as a married couple. Then she starts to wonder what life would be like without Oliver, and likes what she sees. Both want to stay in the house, and so they begin a campaign to force each other to leave. In the middle of the fighting is D'Amato, the divorce lawyer. He gets to see how far both will go to get rid of the other, and boy do they go far.",['Danny DeVito'],"['Kathleen Turner', 'Michael Douglas', 'Danny DeVito', 'Marianne Sägebrecht', 'Dan Castellaneta', 'Sean Astin', 'Heather Fairfield', 'G.D. Spradlin', 'Peter Brocco', 'Peter Donat', 'Patricia Allison', 'Gloria Cromwell', 'Susan Isaacs', 'Philip Perlman', 'Mary Fogarty', 'Harlan Arnold', 'Rika Hofmann']",1989-12-08,"['Gracie Films', 'Twentieth Century Fox Film Corporation']",116.0,5.963782,0,0.0,6.7,288.0,/jxHChKyDopLcDHvulDo4EVppCCr.jpg
763,183,The Wizard,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']","['competition', 'video game', 'california', 'brother', 'utah', 'nintendo', 'on the road', 'road movie']","Corey (Fred Savage) refuses to let his emotionally disturbed younger brother Jimmy (Luke Edwards) be institutionalized, and the two run away together. They soon join forces with a resourceful girl (Jenny Lewis), who notices that Jimmy has a special talent: he is a ""wizard"" at video games and can achieve the high score on absolutely everything he plays. Evading their parents and a sinister bounty hunter, the trio head for a climactic showdown at the national video game championships in California.",['Todd Holland'],"['Fred Savage', 'Luke Edwards', 'Beau Bridges', 'Christian Slater', 'Jenny Lewis', 'Vince Trankina', 'Wendy Phillips', 'Sam McMurray', 'Will Seltzer', 'Dea McAllister', 'Beth Grant', 'Tobey Maguire']",1989-12-15,['Universal Pictures'],100.0,5.763954,6000000,14278900.0,6.1,83.0,/xGNirmikw9OXsfR9NYQKmsxb5nF.jpg
764,8494,Weekend at Bernie's II,['Comedy'],"['re animate', 'conga', 'dancing corpse', 'yanked off bikini top']","Everybody's favorite stiff is back! Working fools Larry Wilson and Richard Parker have uncovered a dirty, little secret: Their former boss, Bernie Lomax, embezzled $2 million and placed it in a safe deposit box in the Caribbean. Now, the boys are ready to go after the loot, but they can't do it alone -- they need poor Bernie's help. Can the buddies give their ex-boss new life?",['Robert Klane'],"['Andrew McCarthy', 'Jonathan Silverman', 'Terry Kiser', 'Troy Byer', 'Barry Bostwick', 'Tom Wright', 'Steve James', 'Novella Nelson', 'Stack Pierce']",1993-07-09,"['TriStar Pictures', 'Artimm']",97.0,7.348632,0,0.0,4.9,74.0,/5Xa36IWsp1Q6KCUUs9EQydMLduH.jpg
765,2148,The Cotton Club,"['Music', 'Drama', 'Crime', 'Romance']","['jazz', 'jazz musician', 'musical', 'mafia']","The story of the people that frequented Harlem's famous nightclubs, 'The Cotton Club', and those that ran it.",['Francis Ford Coppola'],"['Richard Gere', 'Gregory Hines', 'Diane Lane', 'Lonette McKee', 'Bob Hoskins', 'James Remar', 'Nicolas Cage', 'Allen Garfield', 'Fred Gwynne', 'Gwen Verdon', 'Lisa Jane Persky', 'Maurice Hines', 'Julian Beck', 'Novella Nelson', 'Laurence Fishburne', 'John P. Ryan', 'Tom Waits', 'Ron Karabatsos', 'Glenn Withrow', 'Jennifer Grey', 'Wynonna Smith', 'Thelma Carpenter', ""Charles 'Honi' Coles"", 'Larry Marshall', 'Joe Dallesandro', 'Diane Venora', 'Tucker Smallwood', 'Giancarlo Esposito', 'Marc Coppola', 'Robert Earl Jones', 'Sofia Coppola', 'Tracey Ross']",1984-12-14,"['Orion Pictures', 'PSO International', 'Totally Independent']",127.0,9.508061,58000000,25928721.0,6.5,71.0,/q8Y86MbAgriwG9OZiomKCOTxrUM.jpg
766,2057,Original Sin,['Thriller'],"['women', 'sex', 'cuba', 'eroticism', 'lover (female)', 'passion', 'coffee grower', 'sin', 'denunciation']","A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp",['Michael Cristofer'],"['Angelina Jolie', 'Antonio Banderas', 'Gregory Itzin', 'Jack Thompson', 'Allison Mackie', 'Joan Pringle', 'Cordelia Richards', 'Thomas Jane', 'James Haven', 'Lisa Owen']",2001-08-03,"['Intermedia Films', 'DiNovi Pictures', 'Epsilon Motion Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Via Rosa Productions', 'Hyde Park Entertainment', 'UGC DA International']",118.0,9.970359,42000000,35402320.0,5.8,200.0,/i8FEQy5IWAqOzXm4uDHy2r3Swym.jpg
767,5175,Rush Hour 2,"['Action', 'Comedy', 'Crime', 'Thriller']",['duringcreditsstinger'],"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",['Brett Ratner'],"['Chris Tucker', 'Jackie Chan', 'Zhang Ziyi', 'Roselyn Sánchez', 'Ernie Reyes, Jr.', 'Don Cheadle', 'John Lone', 'Maggie Q', 'Alan King', 'Harris Yulin', 'Kenneth Tsang', 'Lisa LoCicero', 'Meiling Melançon', 'Lucy Lin', 'Cindy Lu', 'Jeremy Piven']",2001-08-03,['New Line Cinema'],90.0,8.345985,90000000,347325802.0,6.4,1078.0,/kFeK17ZSogSxRxuupTxZ6PGklbj.jpg
768,2770,American Pie 2,"['Comedy', 'Romance']","['sex', 'party', 'summer', 'beach house', 'group of friends', 'gross out comedy', 'tantra', 'mistaken for a special education student', 'superglue', 'sex comedy']","The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",['J.B. Rogers'],"['Jason Biggs', 'Thomas Ian Nicholas', 'Chris Klein', 'Seann William Scott', 'Eddie Kaye Thomas', 'Shannon Elizabeth', 'Alyson Hannigan', 'Natasha Lyonne', 'Tara Reid', 'Mena Suvari', 'Chris Owen', 'Eugene Levy', 'Molly Cheek', 'Denise Faye', 'Lisa Arturo', 'John Cho', 'Justin Isfeld', 'Eli Marienthal', 'Casey Affleck', 'Tsianina Joelson', 'Lacey Beeman', 'Bree Turner', 'Brian Turk', 'Joelle Carter', 'Larry Drake', 'Lee Garlington', 'Ernie Lively', 'Morgan Nagler', 'George Wyner', 'Matthew Frauman', 'Brian Lester', 'Nigel Gibbs', 'Kevin Cooney', 'Marilyn Brett', 'JoAnna Garcia']",2001-08-10,"['Universal Pictures', 'Liveplanet', 'Zide-Perry Productions']",108.0,10.25103,30000000,287553595.0,6.0,1375.0,/q4LNgUnRfltxzp3gf1MAGiK5LhV.jpg
769,1933,The Others,"['Horror', 'Drama', 'Mystery', 'Thriller']","['nanny', 'haunted house', 'channel islands', 'parallel world', 'photosensitivity', 'spiritism']","Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",['Alejandro Amenábar'],"['Nicole Kidman', 'Christopher Eccleston', 'Alakina Mann', 'James Bentley', 'Eric Sykes', 'Elaine Cassidy', 'Renée Asherson', 'Keith Allen', 'Michelle Fairley', 'Alexander Vince', 'Gordon Reid', 'Ricardo López', 'Fionnula Flanagan']",2001-08-02,"['Cruise/Wagner Productions', 'Canal Plus', 'Sogecine', 'Las Producciones del Escorpion', 'Lucky Red', 'Dimension Films', 'Miramax']",101.0,11.046007,0,0.0,7.4,1708.0,/k9GpVK2dyMMzjciQiMdoaL1WUlS.jpg
770,1722,Captain Corelli's Mandolin,"['Drama', 'History', 'Romance']","['officer', 'greek island', 'mandolin', 'italian soldier', 'resistance fighter', 'greek history', 'italian army', 'allied forces']","When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff.",['John Madden'],"['Nicolas Cage', 'Penélope Cruz', 'John Hurt', 'Christian Bale', 'Irene Papas', 'Gerasimos Skiadaressis', 'Aspasia Kralli', 'Mihalis Giannatos', 'Dimitris Kaberidis', 'Pietro Sarubbi', 'Viki Maragaki', 'David Morrissey', 'Patrick Malahide', 'Salvatore Lazzaro']",2001-08-17,"['Miramax Films', 'Universal Pictures']",131.0,9.243715,57000000,62112895.0,5.6,146.0,/kKDQgPvxf0hjjlnKPp3oGblDsZR.jpg
771,2779,The Curse of the Jade Scorpion,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']","['hypnosis', 'independent film']","CW Briggs is a veteran insurance investigator, with many successes. Betty Ann Fitzgerald is a new employee in the company he works for, with the task of reorganizing the office. They don't like each other - or at least that's what they think. During a night out with the rest of the office employees, they go to watch Voltan, a magician who secretly hypnotizes both of them.",['Woody Allen'],"['Dan Aykroyd', 'Helen Hunt', 'Woody Allen', 'Charlize Theron', 'David Ogden Stiers', 'Brian Markinson', 'John Tormey', 'John Schuck', 'Elizabeth Berkley', 'Kaili Vernoff', 'Maurice Sonnenberg', 'Peter Gerety', 'Kevin Cahoon', 'Wallace Shawn', 'Vince Giordano', 'Kenneth Edelson', 'Brian McConnachie', 'Judy Gold', 'Ira Wheeler', 'Tina Sloan', 'Ramsey Faragallah', 'Arthur J. Nascarella', 'Irwin Corey', 'Michael Mulheren', 'Peter Linari', 'Dan Moran', 'Ray Garvey', 'John Doumanian', 'Philip Levy', 'Howard Alden', 'Ted Sommer', 'Randy Sandke', 'Peter Ecklund', 'Joel Helleny', 'Chuck Wilson']",2001-08-05,"['DreamWorks SKG', 'Gravier Productions']",103.0,5.739829,0,0.0,6.5,167.0,/xm8QdqSzacV6eVLu6NOjGTd38di.jpg
772,2294,Jay and Silent Bob Strike Back,['Comedy'],"['film making', 'jay and silent bob', 'self mocking', 'character is subject of comic', 'reference to prince valiant', 'indiana jones spoof scene', 'monkey actor', 'view askew', 'gigantic hand', 'animal experimentation']","When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.",['Kevin Smith'],"['Kevin Smith', 'Jason Mewes', 'Ben Affleck', 'Jeff Anderson', ""Brian O'Halloran"", 'Shannon Elizabeth', 'Eliza Dushku', 'Ali Larter', 'Jennifer Schwalbach Smith', 'Will Ferrell', 'Jason Lee', 'Judd Nelson', 'George Carlin', 'Carrie Fisher', 'Seann William Scott', 'Jon Stewart', 'Mark Hamill', 'Joey Lauren Adams', 'Tracy Morgan', 'Gus Van Sant', 'Shannen Doherty', 'Wes Craven', 'Chris Rock', 'Joe Quesada', 'Matt Damon', 'Harley Quinn Smith', 'Morris Day', 'William B. Davis', 'Marc Blucas']",2001-08-22,"['Dimension Films', 'View Askew Productions', 'Miramax']",104.0,11.619446,22000000,33788161.0,6.4,491.0,/8xI9g6su8aKwg3Nk5qUnS025NyA.jpg
773,8922,Jeepers Creepers,"['Horror', 'Thriller']","['mass murder', 'song', 'brother', 'sister', 'aftercreditsstinger']","A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",['Victor Salva'],"['Gina Philips', 'Justin Long', 'Jonathan Breck', 'Patricia Belcher', 'Eileen Brennan', 'Brandon Smith', 'Peggy Sheffield', 'Jeffrey William Evans', 'Patrick Cherry', 'Jon Beshara', 'Avis-Marie Barnes', 'Steve Raulerson', 'Tom Tarantini', 'William Haze', 'Kim Kahana', 'Chris Shepardson']",2001-07-01,"['United Artists', 'American Zoetrope', 'Cinerenta Medienbeteiligungs KG', 'Cinerenta-Cinebeta', 'VCL Communications']",90.0,10.414363,10000000,59217789.0,6.1,731.0,/gaIiibMDw95MDT0QtpwMCFDSyQO.jpg
774,2176,The Glass House,"['Drama', 'Thriller']","['california', 'brother sister relationship', 'loss of parents', 'suspense', 'psychological thriller', 'orphan', 'car accident']","After the parents of Ruby and her younger brother, Rhett, are killed in a car crash, their parents' best friends, Erin and Terry Glass, become their guardians. The children hear promises of a world of opulence and California fun -- all they have to do is move into the Glasses' gated house. Before very long, though, Ruby suspects that Erin and Terry may not be the ideal guardians they seemed to be.",['Daniel Sackheim'],"['Leelee Sobieski', 'Diane Lane', 'Stellan Skarsgård', 'Bruce Dern', 'Kathy Baker', 'Trevor Morgan', 'Chris Noth', ""Michael O'Keefe"", ""Gavin O'Connor"", 'Vyto Ruginis', 'Carly Pope', 'China Shavers', 'Agnes Bruckner', 'Michael Paul Chan', 'Rachel Wilson', 'Rutanya Alda', 'John Billingsley', 'Maia Danziger', 'January Jones']",2001-09-14,['Original Film'],106.0,6.418936,30000000,23619609.0,5.4,203.0,/pZNdq3a49iJibUIExhe3TXqHoDu.jpg
775,2185,Big Trouble,"['Action', 'Comedy', 'Thriller']",['gadfly'],"The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""",['Barry Sonnenfeld'],"['Tim Allen', 'Rene Russo', 'Patrick Warburton', 'Ben Foster', 'Zooey Deschanel', 'Stanley Tucci', 'Tom Sizemore', 'Johnny Knoxville', 'Dennis Farina', 'Jack Kehler', 'Janeane Garofalo', 'Heavy D', 'Omar Epps', 'Jason Lee', 'Sofía Vergara', 'Michael McShane', 'Siobhan Fallon', 'Lars Arentz-Hansen', 'Jay Rasumny', 'Andy Richter', 'Daniel London', 'DJ Qualls', 'Cullen Douglas', 'Flip Schultz', 'Jon Kasdan', 'Ian Marioles', 'Philip Nolen', 'David Koepp', 'Barry Sonnenfeld', 'Antoni Corone', 'Kava Stewartson', 'Marc Macaulay', 'Deborah Smith Ford']",2002-04-05,['Touchstone Pictures'],85.0,5.761051,40000000,8493890.0,6.3,82.0,/h844gBztdYMLrroUen6qbsomrGx.jpg
776,2034,Training Day,"['Action', 'Crime', 'Drama', 'Thriller']","['police brutality', 'war on drugs', 'drug traffic', 'drug dealer', 'los angeles', 'gang member', 'mexican american', 'barrio', 'cholo']","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",['Antoine Fuqua'],"['Denzel Washington', 'Ethan Hawke', 'Scott Glenn', 'Tom Berenger', 'Harris Yulin', 'Cliff Curtis', 'Snoop Dogg', 'Dr. Dre', 'Eva Mendes', 'Nick Chinlund', 'Jaime Osorio Gómez', 'Charlotte Ayanna', 'Kyjel N. Jolly', 'Raymond Cruz']",2001-10-05,"['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.', 'Outlaw Productions (I)', 'WV Films II']",122.0,13.664622,45000000,104876233.0,7.3,1665.0,/sDT2biSB7wzBJdXq9o3ldr7VfvY.jpg
