,id,title,genres,keywords,overview,director,cast,release_date,production_companies,runtime,popularity,budget,revenue,vote_average,vote_count,poster_path,tags
1058,437,Cube²: Hypercube,"['Thriller', 'ScienceFiction', 'Mystery']","['riddle', 'detective', 'claustrophobia', 'hacker', 'maze', 'mathematics', 'cube']","['The', 'sequel', 'to', 'the', 'low', 'budget', 'first', 'film', '‘Cube.’', 'This', 'time', 'the', 'prisoners', 'find', 'them', 'selves', 'in', 'a', 'more', 'advanced', 'cube', 'environment', 'that', 'they', 'must', 'escape', 'from', 'before', 'they', 'are', 'killed.', 'A', 'science', 'fiction', 'film', 'where', 'space', 'and', 'time', 'have', 'more', 'than', 'one', 'path.']",['AndrzejSekula'],"['KariMatchett', 'GeraintWynDavies', 'GraceLynnKung', 'MatthewFerguson', 'NeilCrone', 'BarbaraGordon', 'LindseyConnell', 'GreerKent', 'BruceGray', 'PhilipAkin', 'PaulRobbins', 'AndrewScorer']",2002-04-15,"['LionsGateFilms', 'GhostHousePictures']",94.0,15.317489,0,0.0,5.4,383.0,/6tPa2kvzsvOQTXK1JNO2JN9quBV.jpg,thriller sciencefiction mystery riddle detective claustrophobia hacker maze mathematics cube the sequel to the low budget first film ‘cube.’ this time the prisoners find them selves in a more advanced cube environment that they must escape from before they are killed. a science fiction film where space and time have more than one path. karimatchett geraintwyndavies gracelynnkung matthewferguson neilcrone barbaragordon lindseyconnell greerkent brucegray philipakin paulrobbins andrewscorer andrzejsekula lionsgatefilms ghosthousepictures
1059,2539,Spanglish,['Comedy'],"['upperclass', 'mother', 'singleparent', 'parentchildrelationship', 'wifehusbandrelationship', 'cook', 'milieu', 'illegalimmigration', 'immigrant', 'languagebarrier', ""family'sdailylife"", 'platoniclove', 'deceivedhusband', 'classsociety', 'hysteria', 'biography', 'unitedstates–mexicobarrier', 'relationshipproblems', 'class', 'languagecourse', 'single', 'motherdaughterrelationship', 'american', 'mexican', 'fatherfigure']","['Mexican', 'immigrant', 'and', 'single', 'mother', 'Flor', 'Moreno', 'finds', 'housekeeping', 'work', 'with', 'Deborah', 'and', 'John', 'Clasky,', 'a', 'well-off', 'couple', 'with', 'two', 'children', 'of', 'their', 'own.', 'When', 'Flor', 'admits', 'she', ""can't"", 'handle', 'the', 'schedule', 'because', 'of', 'her', 'daughter,', 'Cristina,', 'Deborah', 'decides', 'they', 'should', 'move', 'into', 'the', 'Clasky', 'home.', 'Cultures', 'clash', 'and', 'tensions', 'run', 'high', 'as', 'Flor', 'and', 'the', 'Claskys', 'struggle', 'to', 'share', 'space', 'while', 'raising', 'their', 'children', 'on', 'their', 'own,', 'and', 'very', 'different,', 'terms.']",['JamesL.Brooks'],"['AdamSandler', 'TéaLeoni', 'PazVega', 'ClorisLeachman', 'ShelbieBruce', 'SarahSteele', 'IanHyland', 'CeciliaSuárez', 'SarahHyland', 'SpencerLocke', 'LizCarey', 'VictoriaLuna', 'RicardoMolina', 'BrendaCanela']",2004-12-17,"['GracieFilms', 'ColumbiaPicturesCorporation']",130.0,11.202764,80000000,55041367.0,5.8,375.0,/eXsj4d6kP5z1n9Pkk7rosX2TF9w.jpg,"comedy upperclass mother singleparent parentchildrelationship wifehusbandrelationship cook milieu illegalimmigration immigrant languagebarrier family'sdailylife platoniclove deceivedhusband classsociety hysteria biography unitedstates–mexicobarrier relationshipproblems class languagecourse single motherdaughterrelationship american mexican fatherfigure mexican immigrant and single mother flor moreno finds housekeeping work with deborah and john clasky, a well-off couple with two children of their own. when flor admits she can't handle the schedule because of her daughter, cristina, deborah decides they should move into the clasky home. cultures clash and tensions run high as flor and the claskys struggle to share space while raising their children on their own, and very different, terms. adamsandler téaleoni pazvega clorisleachman shelbiebruce sarahsteele ianhyland ceciliasuárez sarahhyland spencerlocke lizcarey victorialuna ricardomolina brendacanela jamesl.brooks graciefilms columbiapicturescorporation"
1060,179,The Interpreter,"['Crime', 'Thriller']","['newyork', 'dictator', 'africa', 'destructionofacivilization', 'assassination', 'resistance', 'revenge', 'murder', 'unitednations', 'witnesstomurder', 'fbiagent', 'resistancefighter']","['After', 'Silvia', 'Broome,', 'an', 'interpreter', 'at', 'United', 'Nations', 'headquarters,', 'overhears', 'plans', 'of', 'an', 'assassination,', 'an', 'American', 'Secret', 'Service', 'agent', 'is', 'sent', 'to', 'investigate.']",['SydneyPollack'],"['NicoleKidman', 'SeanPenn', 'CatherineKeener', 'JesperChristensen', 'YvanAttal', 'EarlCameron', 'GeorgeHarris', 'MichaelWright', 'ClydeKusatsu', 'EricKeenleyside', 'HugoSpeer', 'MazJobrani', 'YusufGatewood', 'CurtissCook', 'ByronUtley', 'RobertClohessy', 'TerrySerpico', 'VladimirBibic', 'DavidZayas', 'PatKiernan', 'MargotStaub']",2005-04-08,"['UniversalPictures', 'StudioCanal', 'MirageEnterprises', 'WorkingTitleFilms', 'MisherFilms', 'MotionPictureJOTAProduktions']",128.0,12.047671,80000000,162944923.0,6.2,400.0,/aAW4W8x41TwWQUQpLQqkWNQbtlv.jpg,"crime thriller newyork dictator africa destructionofacivilization assassination resistance revenge murder unitednations witnesstomurder fbiagent resistancefighter after silvia broome, an interpreter at united nations headquarters, overhears plans of an assassination, an american secret service agent is sent to investigate. nicolekidman seanpenn catherinekeener jesperchristensen yvanattal earlcameron georgeharris michaelwright clydekusatsu erickeenleyside hugospeer mazjobrani yusufgatewood curtisscook byronutley robertclohessy terryserpico vladimirbibic davidzayas patkiernan margotstaub sydneypollack universalpictures studiocanal mirageenterprises workingtitlefilms misherfilms motionpicturejotaproduktions"
1061,83,Open Water,"['Drama', 'Thriller']","['diving', 'cataclysm', 'nightmare', 'panic', 'redsea', 'primalfear', 'scubadiving', 'shark', 'scuba']","['Two', 'divers', 'are', 'left', 'out', 'at', 'sea', 'without', 'a', 'boat.', 'There’s', 'nothing', 'but', 'water', 'for', 'miles,', 'unless', 'they', 'look', 'at', 'what’s', 'underneath', 'them...']",['ChrisKentis'],"['BlanchardRyan', 'DanielTravis', 'SaulStein', 'MichaelE.Williamson', 'ChristinaZenato', 'JohnCharles']",2004-08-06,['PlungePicturesLLC'],79.0,10.652818,130000,54667954.0,5.3,320.0,/hua2eluUhiLvKqwHFPV2aTiY8pp.jpg,"drama thriller diving cataclysm nightmare panic redsea primalfear scubadiving shark scuba two divers are left out at sea without a boat. there’s nothing but water for miles, unless they look at what’s underneath them... blanchardryan danieltravis saulstein michaele.williamson christinazenato johncharles chriskentis plungepicturesllc"
1062,4836,Layer Cake,"['Drama', 'Thriller', 'Crime']","['kidnapping', 'ecstasy', 'drugtraffic', 'drugmule', 'hitman', 'missionofmurder', 'plannedmurder', 'drugsmuggle', 'exit', 'murder']","['When', 'a', 'seemingly', 'straight-forward', 'drug', 'deal', 'goes', 'awry,', 'XXXX', 'has', 'to', 'break', 'his', 'die-hard', 'rules', 'and', 'turn', 'up', 'the', 'heat,', 'not', 'only', 'to', 'outwit', 'the', 'old', 'regime', 'and', 'come', 'out', 'on', 'top,', 'but', 'to', 'save', 'his', 'own', 'skin...']",['MatthewVaughn'],"['DanielCraig', 'TomHardy', 'ColmMeaney', 'GeorgeHarris', 'SallyHawkins', 'KennethCranham', 'JamieForeman', 'SiennaMiller', 'MichaelGambon', 'BenWhishaw', 'DraganMićanović', 'StephenWalters', 'LouisEmerick', 'DexterFletcher', 'TamerHassan', 'JasonFlemyng', 'NathalieLunghi', 'RabAffleck', 'PhilipEttington']",2004-09-30,"['SonyPicturesClassics', 'MarvFilms']",105.0,9.642214,6500000,11850214.0,7.0,565.0,/y6BzUkrx789OhVMDXZiBBVHu6OQ.jpg,"drama thriller crime kidnapping ecstasy drugtraffic drugmule hitman missionofmurder plannedmurder drugsmuggle exit murder when a seemingly straight-forward drug deal goes awry, xxxx has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin... danielcraig tomhardy colmmeaney georgeharris sallyhawkins kennethcranham jamieforeman siennamiller michaelgambon benwhishaw draganmićanović stephenwalters louisemerick dexterfletcher tamerhassan jasonflemyng nathalielunghi rabaffleck philipettington matthewvaughn sonypicturesclassics marvfilms"
1063,3509,A Scanner Darkly,"['Animation', 'ScienceFiction', 'Thriller']","['california', 'detective', 'basedonnovel', 'dream', 'undercover', 'cocaine', 'brain', 'exam', 'future', 'test', 'dystopia', 'assignment', 'cyberpunk', 'drug', 'surveillance', 'totalitarian', 'corporation', 'substance', 'schizophrenic', 'condition', 'neo-noir']","['An', 'undercover', 'cop', 'in', 'a', 'not-too-distant', 'future', 'becomes', 'involved', 'with', 'a', 'dangerous', 'new', 'drug', 'and', 'begins', 'to', 'lose', 'his', 'own', 'identity', 'as', 'a', 'result.']",['RichardLinklater'],"['KeanuReeves', 'WinonaRyder', 'WoodyHarrelson', 'RobertDowneyJr.', 'MitchBaker', 'StevenChesterPrince', 'NatashaValdez', 'AngelaRawna', 'ChambleeFerguson', 'MelodyChase', 'RoryCochrane', 'TurkPipkin', 'DameonClarke', 'JasonDouglas', 'MarcoPerella', 'AlexJones']",2006-05-25,"['ThousandWords', 'WarnerIndependentPictures(WIP)', 'DetourFilmproduction', 'SectionEightProductions']",100.0,11.643026,8700000,7659918.0,6.8,540.0,/wS0QhF2RTwap84BKGr9hKHzNAMx.jpg,animation sciencefiction thriller california detective basedonnovel dream undercover cocaine brain exam future test dystopia assignment cyberpunk drug surveillance totalitarian corporation substance schizophrenic condition neo-noir an undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result. keanureeves winonaryder woodyharrelson robertdowneyjr. mitchbaker stevenchesterprince natashavaldez angelarawna chambleeferguson melodychase rorycochrane turkpipkin dameonclarke jasondouglas marcoperella alexjones richardlinklater thousandwords warnerindependentpictures(wip) detourfilmproduction sectioneightproductions
1064,70,Million Dollar Baby,['Drama'],"['transporter', 'suicideattempt', 'strongwoman', 'boxer', 'dyinganddeath', 'strokeoffate', 'training', 'advancement', 'sport', 'femaleprotagonist', 'boxingtrainer', 'determination']","['Despondent', 'over', 'a', 'painful', 'estrangement', 'from', 'his', 'daughter,', 'trainer', 'Frankie', 'Dunn', ""isn't"", 'prepared', 'for', 'boxer', 'Maggie', 'Fitzgerald', 'to', 'enter', 'his', 'life.', 'But', ""Maggie's"", 'determined', 'to', 'go', 'pro', 'and', 'to', 'convince', 'Dunn', 'and', 'his', 'cohort', 'to', 'help', 'her.']",['ClintEastwood'],"['ClintEastwood', 'HilarySwank', 'MorganFreeman', 'JayBaruchel', 'MikeColter', 'LuciaRijker', ""BríanF.O'Byrne"", 'AnthonyMackie', 'MargoMartindale', 'RikiLindhome', 'MichaelPeña', 'BenitoMartinez', 'BruceMacVittie', 'DavidPowledge', ""JoeD'Angerio"", 'MarcusChait', 'TomMcCleister', 'EricaGrant', 'Naveen', 'MorganEastwood', 'JamisonYang', 'SusanKrebs', 'V.J.Foster', 'StevenM.Porter', 'MingLo', 'MiguelPérez', 'JimCantafio', 'TedGrossman', 'NedEisenberg', 'MarcoRodríguez', 'MarkThomason', 'BrianT.Finney', 'SpiceWilliams-Crosby', 'KimStrauss', 'KirstenBerman']",2004-12-15,"['LakeshoreEntertainment', 'MalpasoProductions', 'EpsilonMotionPictures', 'WarnerBros.', 'AlbertS.RuddyProductions']",132.0,14.471373,30000000,216763646.0,7.7,2519.0,/h4VZKi2Jt4VoBYJmtC4c3bO8KqM.jpg,"drama transporter suicideattempt strongwoman boxer dyinganddeath strokeoffate training advancement sport femaleprotagonist boxingtrainer determination despondent over a painful estrangement from his daughter, trainer frankie dunn isn't prepared for boxer maggie fitzgerald to enter his life. but maggie's determined to go pro and to convince dunn and his cohort to help her. clinteastwood hilaryswank morganfreeman jaybaruchel mikecolter luciarijker bríanf.o'byrne anthonymackie margomartindale rikilindhome michaelpeña benitomartinez brucemacvittie davidpowledge joed'angerio marcuschait tommccleister ericagrant naveen morganeastwood jamisonyang susankrebs v.j.foster stevenm.porter minglo miguelpérez jimcantafio tedgrossman nedeisenberg marcorodríguez markthomason briant.finney spicewilliams-crosby kimstrauss kirstenberman clinteastwood lakeshoreentertainment malpasoproductions epsilonmotionpictures warnerbros. alberts.ruddyproductions"
1065,205,Hotel Rwanda,"['Drama', 'History', 'War']","['rwanda', 'refugee', 'refugeecamp', 'militia', 'murder', 'slaughter', 'deadbody', 'atrocity', 'african', 'cruelty', 'violence', 'unitednations', 'genocideinrwanda', 'death']","['Inspired', 'by', 'true', 'events,', 'this', 'film', 'takes', 'place', 'in', 'Rwanda', 'in', 'the', '1990s', 'when', 'more', 'than', 'a', 'million', 'Tutsis', 'were', 'killed', 'in', 'a', 'genocide', 'that', 'went', 'mostly', 'unnoticed', 'by', 'the', 'rest', 'of', 'the', 'world.', 'Hotel', 'owner', 'Paul', 'Rusesabagina', 'houses', 'over', 'a', 'thousand', 'refuges', 'in', 'his', 'hotel', 'in', 'attempt', 'to', 'save', 'their', 'lives.']",['TerryGeorge'],"['DonCheadle', 'SophieOkonedo', 'NickNolte', 'FanaMokoena', 'JoaquinPhoenix', 'JeanReno', 'DesmondDube', 'OfentseModiselle', 'MathaboPieterson', 'HakeemKae-Kazim', 'TonyKgoroge', 'LeboMashile', 'AntonioDavidLyons', 'LeletiKhumalo', 'NeilMcCarthy', ""Mabutho'Kid'Sithole"", 'JeremiahNdlovu', 'MosaKaiser', ""DavidO'Hara"", 'LennoxMathabathe', 'MothusiMagano', 'SimoMogwaza', 'CaraSeymour', 'RobertoCitran', 'MduduziMabaso', 'HarrietLenabe', 'XolaniMali', 'RosieMotene']",2004-09-11,"['LionsGateFilms', 'UnitedArtists', 'IndustrialDevelopmentCorporationofSouthAfrica', 'EndgameEntertainment', 'MiraclePictures', 'SixthSenseProductions', 'MikadoFilm', 'InsideTrackFilms']",121.0,10.262332,17500000,38000000.0,7.5,805.0,/ux6TRpqIOv6h8VJAiDVQBy2LBBH.jpg,"drama history war rwanda refugee refugeecamp militia murder slaughter deadbody atrocity african cruelty violence unitednations genocideinrwanda death inspired by true events, this film takes place in rwanda in the 1990s when more than a million tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. hotel owner paul rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives. doncheadle sophieokonedo nicknolte fanamokoena joaquinphoenix jeanreno desmonddube ofentsemodiselle mathabopieterson hakeemkae-kazim tonykgoroge lebomashile antoniodavidlyons leletikhumalo neilmccarthy mabutho'kid'sithole jeremiahndlovu mosakaiser davido'hara lennoxmathabathe mothusimagano simomogwaza caraseymour robertocitran mduduzimabaso harrietlenabe xolanimali rosiemotene terrygeorge lionsgatefilms unitedartists industrialdevelopmentcorporationofsouthafrica endgameentertainment miraclepictures sixthsenseproductions mikadofilm insidetrackfilms"
1066,118,Charlie and the Chocolate Factory,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['londonengland', 'fathersonrelationship', 'chocolate', 'factoryworker', 'basedonnovel', 'parentchildrelationship', 'candy', 'overweightchild', 'grandfathergrandsonrelationship', 'teacher']","['A', 'young', 'boy', 'wins', 'a', 'tour', 'through', 'the', 'most', 'magnificent', 'chocolate', 'factory', 'in', 'the', 'world,', 'led', 'by', 'the', ""world's"", 'most', 'unusual', 'candy', 'maker.']",['TimBurton'],"['JohnnyDepp', 'FreddieHighmore', 'DavidKelly', 'AnnaSophiaRobb', 'JuliaWinter', 'JordanFry', 'PhilipWiegratz', 'HelenaBonhamCarter', 'NoahTaylor', 'MissiPyle', 'JamesFox', 'ChristopherLee', 'AdamGodley', 'FranziskaTroegner', 'DeepRoy', 'LizSmith', 'EileenEssell', 'DavidMorris', 'NitinGanatra', 'ShelleyConn', 'ChrisCresswell', 'PhilipPhilmar', 'TonyKirwood', 'HarryTaylor', 'FrancescaHunt', 'GeoffreyHolder', 'ToddBoyce', 'KevinEldon', 'MarkHeap', 'OscarJames', 'AnnetteBadland', 'DéboraMonteiro']",2005-07-13,"['VillageRoadshowPictures', 'TheZanuckCompany', 'WarnerBros.', 'TimBurtonProductions', 'PlanBEntertainment', 'TheobaldFilmProductions']",115.0,22.038405,150000000,474968763.0,6.7,3759.0,/dvHl1dYvaZRhj9Gk0ITcCHr4DIJ.jpg,"adventure comedy family fantasy londonengland fathersonrelationship chocolate factoryworker basedonnovel parentchildrelationship candy overweightchild grandfathergrandsonrelationship teacher a young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker. johnnydepp freddiehighmore davidkelly annasophiarobb juliawinter jordanfry philipwiegratz helenabonhamcarter noahtaylor missipyle jamesfox christopherlee adamgodley franziskatroegner deeproy lizsmith eileenessell davidmorris nitinganatra shelleyconn chriscresswell philipphilmar tonykirwood harrytaylor francescahunt geoffreyholder toddboyce kevineldon markheap oscarjames annettebadland déboramonteiro timburton villageroadshowpictures thezanuckcompany warnerbros. timburtonproductions planbentertainment theobaldfilmproductions"
1067,421,The Life Aquatic with Steve Zissou,"['Adventure', 'Comedy', 'Drama']","['ocean', 'filmmaking', 'lossofmother', 'cynic', 'redcap', 'ship']","['Wes', 'Anderson’s', 'incisive', 'quirky', 'comedy', 'build', 'up', 'stars', 'complex', 'characters', 'like', 'in', '‘The', 'Royal', 'Tenenbaums’', 'with', 'Bill', 'Murray', 'on', 'in', 'the', 'leading', 'role.', 'An', 'ocean', 'adventure', 'documentary', 'film', 'maker', 'Zissou', 'is', 'put', 'in', 'all', 'imaginable', 'life', 'situations', 'and', 'a', 'tough', 'life', 'crisis', 'as', 'he', 'attempts', 'to', 'make', 'a', 'new', 'film', 'about', 'capturing', 'the', 'creature', 'that', 'caused', 'him', 'pain.']",['WesAnderson'],"['BillMurray', 'AnjelicaHuston', 'CateBlanchett', 'WillemDafoe', 'OwenWilson', 'JeffGoldblum', 'MichaelGambon', 'NoahTaylor', 'BudCort', 'SeuJorge', 'MatthewGrayGubler', 'AntonioMonda', 'IsabellaBlow', 'SeymourCassel', 'RobynCohen', 'WarisAhluwalia']",2004-12-10,"['TouchstonePictures', 'AmericanEmpiricalPictures']",119.0,6.936677,50000000,34808403.0,7.1,781.0,/kKwNRePEqTfC6DnNlJzz1yX44iR.jpg,adventure comedy drama ocean filmmaking lossofmother cynic redcap ship wes anderson’s incisive quirky comedy build up stars complex characters like in ‘the royal tenenbaums’ with bill murray on in the leading role. an ocean adventure documentary film maker zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain. billmurray anjelicahuston cateblanchett willemdafoe owenwilson jeffgoldblum michaelgambon noahtaylor budcort seujorge matthewgraygubler antoniomonda isabellablow seymourcassel robyncohen warisahluwalia wesanderson touchstonepictures americanempiricalpictures
1068,2567,The Aviator,['Drama'],"['ladykiller', 'pilot', 'biography', 'womanizer', 'aviation', 'phobia', 'u.s.congress', 'flyingboat', 'testflight']","['A', 'biopic', 'depicting', 'the', 'life', 'of', 'filmmaker', 'and', 'aviation', 'pioneer', 'Howard', 'Hughes', 'from', '1927', 'to', '1947,', 'during', 'which', 'time', 'he', 'became', 'a', 'successful', 'film', 'producer', 'and', 'an', 'aviation', 'magnate,', 'while', 'simultaneously', 'growing', 'more', 'unstable', 'due', 'to', 'severe', 'obsessive-compulsive', 'disorder.']",['MartinScorsese'],"['LeonardoDiCaprio', 'CateBlanchett', 'KateBeckinsale', 'JohnC.Reilly', 'AlecBaldwin', 'AlanAlda', 'IanHolm', 'JudeLaw', 'KelliGarner', 'DannyHuston', 'BrentSpiner', 'WillemDafoe', 'GwenStefani', 'AdamScott', 'MattRoss', 'FrancesConroy', 'StanleyDeSantis', 'KeithCampbell', 'AmySloan', ""KevinO'Rourke"", 'NellieSciutto', 'EdwardHerrmann', 'KennethWelsh', 'J.C.MacKenzie', 'JacobDavich', 'SamHennings', 'VinceGiordano', 'JasonCavalier', 'RufusWainwright', 'LoudonWainwrightIII', 'MarthaWainwright', 'AlDubois', 'JohnKoensgen', 'HarryStandjofski', 'JosieMaran']",2004-12-17,"['MiramaxFilms', 'AppianWay', 'ForwardPass', 'CappaProductions', 'WarnerBros.', 'InitialEntertainmentGroup(IEG)', 'IMFInternationaleMedienundFilmGmbH&Co.3.ProduktionsKG', ""Mel'sCiteduCinema""]",170.0,9.86738,116000000,102000000.0,7.0,1526.0,/3MKBQgIHI5DPVNvryiTesskS5mf.jpg,"drama ladykiller pilot biography womanizer aviation phobia u.s.congress flyingboat testflight a biopic depicting the life of filmmaker and aviation pioneer howard hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder. leonardodicaprio cateblanchett katebeckinsale johnc.reilly alecbaldwin alanalda ianholm judelaw kelligarner dannyhuston brentspiner willemdafoe gwenstefani adamscott mattross francesconroy stanleydesantis keithcampbell amysloan kevino'rourke nelliesciutto edwardherrmann kennethwelsh j.c.mackenzie jacobdavich samhennings vincegiordano jasoncavalier rufuswainwright loudonwainwrightiii marthawainwright aldubois johnkoensgen harrystandjofski josiemaran martinscorsese miramaxfilms appianway forwardpass cappaproductions warnerbros. initialentertainmentgroup(ieg) imfinternationalemedienundfilmgmbh&co.3.produktionskg mel'sciteducinema"
1069,1901,In Good Company,"['Comedy', 'Drama', 'Romance']","['midlifecrisis', 'daughter', 'badboss']","['Dan', 'Foreman', 'is', 'a', 'seasoned', 'advertisement', 'sales', 'executive', 'at', 'a', 'high-ranking', 'publication', 'when', 'a', 'corporate', 'takeover', 'results', 'in', 'him', 'being', 'placed', 'under', 'naive', 'supervisor', 'Carter', 'Duryea,', 'who', 'is', 'half', 'his', 'age.', 'Matters', 'are', 'made', 'worse', 'when', ""Dan's"", 'new', 'supervisor', 'becomes', 'romantically', 'involved', 'with', 'his', 'daughter', 'an', '18', 'year-old', 'college', 'student', 'Alex.']",['PaulWeitz'],"['TopherGrace', 'ScarlettJohansson', 'DennisQuaid', 'MargHelgenberger', 'DavidPaymer', 'ClarkGregg', 'PhilipBakerHall', 'KevinChapman', 'SelmaBlair', 'FrankieFaison', 'TyBurrell', 'AmyAquino', 'EnriqueCastillo', 'MalcolmMcDowell', 'JohnCho']",2004-12-29,['DepthofField'],109.0,7.684185,0,0.0,5.9,198.0,/sYTw30QKeSKGxnexdZwkJZQlTOL.jpg,"comedy drama romance midlifecrisis daughter badboss dan foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor carter duryea, who is half his age. matters are made worse when dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student alex. tophergrace scarlettjohansson dennisquaid marghelgenberger davidpaymer clarkgregg philipbakerhall kevinchapman selmablair frankiefaison tyburrell amyaquino enriquecastillo malcolmmcdowell johncho paulweitz depthoffield"
1070,693,Meet the Fockers,"['Comedy', 'Romance']","['cia', 'parentchildrelationship', 'florida', 'anti-authoritarianupbringing', 'jew', 'parents-in-law', 'orderly', 'justmarried', 'sextherapy', 'badfather-in-law', 'family', 'illegitimateson']","['Hard-to-crack', 'ex-CIA', 'man,', 'Jack', 'Byrnes', 'and', 'his', 'wife,', 'Dina', 'head', 'for', 'the', 'warmer', 'climes', 'of', 'Florida', 'to', 'meet', 'son-in-law-to-be,', 'Greg', ""Focker's"", 'parents.', 'Unlike', 'their', 'happily', 'matched', 'offspring,', 'the', 'future', 'in-laws', 'find', 'themselves', 'in', 'a', 'situation', 'of', 'opposites', 'that', 'definitely', 'do', 'not', 'attract.']",['JayRoach'],"['BenStiller', 'TeriPolo', 'RobertDeNiro', 'DustinHoffman', 'BarbraStreisand', 'BlytheDanner', 'TimBlakeNelson', 'AlannaUbach', 'ShelleyBerman', 'OwenWilson', 'RaySantiago', 'SpencerPickren', 'BradleyPickren', 'KaliRocha', 'DorieBarton', 'JackPlotnick', 'WayneThomasYorke', 'MaxHoffman', ""LindaO'Neil""]",2004-12-22,"['DreamWorksSKG', 'UniversalPictures', 'EverymanPictures', 'TribecaProductions']",115.0,11.876386,80000000,516642939.0,6.1,1412.0,/xHAqB06iL5D6HyOS6QpgyKkRQHD.jpg,"comedy romance cia parentchildrelationship florida anti-authoritarianupbringing jew parents-in-law orderly justmarried sextherapy badfather-in-law family illegitimateson hard-to-crack ex-cia man, jack byrnes and his wife, dina head for the warmer climes of florida to meet son-in-law-to-be, greg focker's parents. unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract. benstiller teripolo robertdeniro dustinhoffman barbrastreisand blythedanner timblakenelson alannaubach shelleyberman owenwilson raysantiago spencerpickren bradleypickren kalirocha doriebarton jackplotnick waynethomasyorke maxhoffman lindao'neil jayroach dreamworksskg universalpictures everymanpictures tribecaproductions"
1071,842,The Assassination of Richard Nixon,"['Drama', 'History', 'Thriller']","['suicide', 'disillusion', 'brotherbrotherrelationship', 'corruption', 'robbery', 'airport', 'whitehouse', 'usapresident', 'depression', 'wifehusbandrelationship', 'suicideattempt', 'cheating', 'salesclerk', 'hostage', 'cardealer', 'attemptedmurder', 'despair', 'audiotape', 'vietnam', 'vietnamwar', 'plannedmurder', 'carmechanic', 'airplane', 'leonardbernstein', 'watergatescandal', 'cardealing', 'blackpanthers', 'hijacking', 'loancredit', 'mentalbreakdown', 'marriage', 'unsociability', 'delusion', 'revenge', 'suicidemission', 'divorce', 'humiliation', 'socialissues']","['It’s', '1974', 'and', 'Sam', 'Bicke', 'has', 'lost', 'everything.', 'His', 'wife', 'leaves', 'him', 'with', 'his', 'three', 'kids,', 'his', 'boss', 'fires', 'him,', 'his', 'brother', 'turns', 'away', 'from', 'him,', 'and', 'the', 'bank', 'won’t', 'give', 'him', 'any', 'money', 'to', 'start', 'anew.', 'He', 'tries', 'to', 'find', 'someone', 'to', 'blame', 'for', 'his', 'misfortunes', 'and', 'comes', 'up', 'with', 'the', 'President', 'of', 'the', 'United', 'States', 'who', 'he', 'plans', 'to', 'murder.']",['NielsMueller'],"['SeanPenn', 'NaomiWatts', 'DonCheadle', 'JackThompson', 'NickSearcy', 'MichaelWincott', 'MykeltiWilliamson', 'AprilGrace', 'LilyKnight', 'JaredDorrance', 'JennaMilton', 'MariahMassa', 'EileenRyan', 'DerekGreene', 'JoeMarinelli', 'RobertKennethCooper', 'TracyMiddendorf', 'KennethWhite', 'BrettRickaby', 'JamesMorrisonReese', 'FrankBrownJr.', 'JamesCarraway', 'JayJacobus', 'KathrynHowell', 'DeniseBalthropCassidy', 'GaryL.Mack', 'MelissaSaltzman', 'BradWilliamHenke', 'J.C.MacKenzie']",2004-05-17,"['MonsoonPictures', 'OpenCityFilms', 'AnheloProductions', 'AppianWay']",95.0,10.107677,0,3537961.0,6.4,83.0,/9rg0vX1SkJ2rgBMtWEBVNkTdPjX.jpg,"drama history thriller suicide disillusion brotherbrotherrelationship corruption robbery airport whitehouse usapresident depression wifehusbandrelationship suicideattempt cheating salesclerk hostage cardealer attemptedmurder despair audiotape vietnam vietnamwar plannedmurder carmechanic airplane leonardbernstein watergatescandal cardealing blackpanthers hijacking loancredit mentalbreakdown marriage unsociability delusion revenge suicidemission divorce humiliation socialissues it’s 1974 and sam bicke has lost everything. his wife leaves him with his three kids, his boss fires him, his brother turns away from him, and the bank won’t give him any money to start anew. he tries to find someone to blame for his misfortunes and comes up with the president of the united states who he plans to murder. seanpenn naomiwatts doncheadle jackthompson nicksearcy michaelwincott mykeltiwilliamson aprilgrace lilyknight jareddorrance jennamilton mariahmassa eileenryan derekgreene joemarinelli robertkennethcooper tracymiddendorf kennethwhite brettrickaby jamesmorrisonreese frankbrownjr. jamescarraway jayjacobus kathrynhowell denisebalthropcassidy garyl.mack melissasaltzman bradwilliamhenke j.c.mackenzie nielsmueller monsoonpictures opencityfilms anheloproductions appianway"
